normalized_text,product_id,product_kind,attr_mnn,attr_rx_otc,attr_brand,attr_dosage,attr_dosage_form,attr_package_hint,mnn_uteka,rx_uteka,url_uteka,title_uteka,brand_uteka,form_uteka,dose_uteka,pack_uteka,match_score_uteka,match_status_uteka,source_class_uteka,query_uteka,ladder_step_uteka,fetched_at_uteka,http_status_uteka,parser_version_uteka,error_uteka,mnn_asna,rx_asna,url_asna,title_asna,brand_asna,form_asna,dose_asna,pack_asna,match_score_asna,match_status_asna,source_class_asna,query_asna,ladder_step_asna,fetched_at_asna,http_status_asna,parser_version_asna,error_asna,mnn_apteka,rx_apteka,url_apteka,title_apteka,brand_apteka,form_apteka,dose_apteka,pack_apteka,match_score_apteka,match_status_apteka,source_class_apteka,query_apteka,ladder_step_apteka,fetched_at_apteka,http_status_apteka,parser_version_apteka,error_apteka,mnn_vidal,rx_vidal,url_vidal,title_vidal,brand_vidal,form_vidal,dose_vidal,pack_vidal,match_score_vidal,match_status_vidal,source_class_vidal,query_vidal,ladder_step_vidal,fetched_at_vidal,http_status_vidal,parser_version_vidal,error_vidal,mnn_stolichki,rx_stolichki,url_stolichki,title_stolichki,brand_stolichki,form_stolichki,dose_stolichki,pack_stolichki,match_score_stolichki,match_status_stolichki,source_class_stolichki,query_stolichki,ladder_step_stolichki,fetched_at_stolichki,http_status_stolichki,parser_version_stolichki,error_stolichki
"ЛОЗАРТАН Н ТАБЛ. П/ПЛЕН/ОБ. 12,5МГ+100МГ №30 ОЗОН | ОЗОН ООО | ОЗОН ООО",14758,drug,Лозартан + Гидрохлоротиазид,rx,,"12,5 мг + 100 мг",таблетки,30 таблеток,Гидрохлоротиазид + Лозартан,rx,https://uteka.ru/product/lorista-n-100-260647/,"Лориста Н 100, 12.5 мг+100 мг, табл. п.п.о, 30 шт.",,таблетки,12.5мг,30,0.7000,,product_card,"ЛОЗАРТАН Н 12,5 мг + 100 мг таблетки",exact,2026-08-13T19:28:27+00:00,0,mnn_source_identity_v1,,,,https://www.asna.ru/cards/lozartan_125mg_n30_tab_pokrytye_plenochnoy_obolochkoy_ozon.html,/cards/lozartan_125mg_n30_tab_pokrytye_plenochnoy_obolochkoy_ozon.html,,,,,0.1000,,search_only,"ЛОЗАРТАН Н 12,5 мг + 100 мг",short,2026-08-13T19:28:28+00:00,200,mnn_source_identity_v1,low_match,"Гидрохлоротиазид, Лозартан",rx,https://apteka.ru/product/lozartan-n-125-mg--100-mg-90-sht-blister-tabletki-pokrytye-plenochnoj-obolochkoj-67091b43306640d83d26b1fe/,lozartan n 125 mg  100 mg 90 sht blister tabletki pokrytye plenochnoj obolochkoj,,,,125,0.3214,,product_card,"ЛОЗАРТАН Н 12,5 мг + 100 мг таблетки",exact,2026-08-13T19:28:28+00:00,0,mnn_source_identity_v1,,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,"ЛОЗАРТАН Н 12,5 мг + 100 мг",short,2026-08-13T19:28:29+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,"ЛОЗАРТАН Н 12,5 мг + 100 мг",short,,,mnn_source_identity_v1,search:antibot
ЛОЗАРТАН-ВЕРТЕКС ТАБЛ. П/ПЛЕН/ОБ. 25МГ №30 | ВЕРТЕКС АО | ВЕРТЕКС АО,14780,drug,Лозартан,rx,Лозартан-Вертекс,25 мг,таблетки,30 таблеток,Лозартан,rx,https://uteka.ru/product/lozartan-199942/,"Лозартан, 25 мг, табл. п.п.о, 30 шт.",,таблетки,25мг,30,0.7000,,product_card,Лозартан-Вертекс 25 мг таблетки,exact,2026-08-13T19:28:30+00:00,0,mnn_source_identity_v1,,Лозартан,rx,https://www.asna.ru/cards/lozartan-verteks_25mg_n90_tab_pokrytye_plenochnoy_obolochkoy_verteks_ao.html,/cards/lozartan-verteks_25mg_n90_tab_pokrytye_plenochnoy_obolochkoy_verteks_ao.html,,,,,0.5000,,product_card,Лозартан-Вертекс 25 мг таблетки,exact,2026-08-13T19:28:31+00:00,0,mnn_source_identity_v1,,Лозартан,rx,https://apteka.ru/product/lozartan-verteks-25-mg-90-sht-tabletki-pokrytye-plenochnoj-obolochkoj-67164136f50cacb0d0185236/,lozartan verteks 25 mg 90 sht tabletki pokrytye plenochnoj obolochkoj,,,,,0.4500,,product_card,Лозартан-Вертекс 25 мг таблетки,exact,2026-08-13T19:28:31+00:00,0,mnn_source_identity_v1,,Лозартан,rx,https://www.vidal.ru/drugs/losartan__42178,Лозартан-ВЕРТЕКС,,,,,1.0000,,product_card,Лозартан-Вертекс 25 мг таблетки,exact,2026-08-13T19:28:32+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,Лозартан-Вертекс 25 мг,short,,,mnn_source_identity_v1,search:antibot
ЛИЗИНОПРИЛ-ТЕВА ТАБЛ. 10МГ №30 Р-ФАРМ | Р-ФАРМ НОВОСЕЛКИ ООО | Р-ФАРМ НОВОСЕЛКИ ООО,15062,drug,Лизиноприл,rx,Лизиноприл-Тева,10 мг,таблетки,30 таблеток,Лизиноприл,rx,https://uteka.ru/product/lizinopril-teva-244316/,"Лизиноприл-Тева, 10 мг, табл, 30 шт.",,таблетки,10мг,30,1.0000,,product_card,Лизиноприл-Тева 10 мг таблетки,exact,2026-08-13T19:28:33+00:00,0,mnn_source_identity_v1,,Лизиноприл,rx,https://www.asna.ru/cards/lizinopril-teva_5mg_n30_tab_teva_pharmaceutical_works_private_co.html,/cards/lizinopril-teva_5mg_n30_tab_teva_pharmaceutical_works_private_co.html,,,,,0.4000,,product_card,Лизиноприл-Тева 10 мг таблетки,exact,2026-08-13T19:28:35+00:00,0,mnn_source_identity_v1,,Лизиноприл,rx,https://apteka.ru/product/lizinopril-teva-10-mg-30-sht-tabletki-6261222c0f171069a775ee5c/,lizinopril teva 10 mg 30 sht tabletki,,,,,0.4500,,product_card,Лизиноприл-Тева 10 мг таблетки,exact,2026-08-13T19:28:35+00:00,0,mnn_source_identity_v1,,Лизиноприл,rx,https://www.vidal.ru/drugs/lisinopril-teva__31494,Лизиноприл-Тева,,,,,1.0000,,product_card,Лизиноприл-Тева 10 мг таблетки,exact,2026-08-13T19:28:36+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,Лизиноприл-Тева 10 мг,short,,,mnn_source_identity_v1,search:antibot
ЛИЗИНОПРИЛ ТАБЛ. 5МГ №30 БИОХИМИК | БИОХИМИК АО | БИОХИМИК АО,15070,drug,Лизиноприл,rx,Биохимик,5 мг,таблетки,30 таблеток,Амоксициллин,rx,https://uteka.ru/product/amoksicillin-3845/,"Амоксициллин, 500 мг, табл, 20 шт.",,таблетки,500мг,20,0.4333,,product_card,Биохимик 5 мг таблетки,exact,2026-08-13T19:28:39+00:00,0,mnn_source_identity_v1,,,,https://www.asna.ru/cards/lizinopril-alsi_10mg_n30_tab_alsi_farma_novyy_dizayn.html,/cards/lizinopril-alsi_10mg_n30_tab_alsi_farma_novyy_dizayn.html,,,,,0.0000,,search_only,ЛИЗИНОПРИЛ 5 мг таблетки,generic,2026-08-13T19:28:41+00:00,200,mnn_source_identity_v1,low_match,Лизиноприл,rx,https://apteka.ru/product/lizinopril-medisorb-5-mg-60-sht-tabletki-67c0589b0b4e00c07633dab4/,lizinopril medisorb 5 mg 60 sht tabletki,,,,,0.4500,,product_card,ЛИЗИНОПРИЛ 5 мг таблетки,generic,2026-08-13T19:28:42+00:00,0,mnn_source_identity_v1,,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,ЛИЗИНОПРИЛ 5 мг таблетки,generic,2026-08-13T19:28:44+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,ЛИЗИНОПРИЛ 5 мг таблетки,generic,,,mnn_source_identity_v1,search:antibot
ЛИЗИНОПРИЛ ТАБЛ. 20МГ №20 ПРАНАФАРМ | ПРАНАФАРМ ООО | ПРАНАФАРМ ООО,15076,drug,Лизиноприл,rx,Пранафарм,20 мг,таблетки,20 таблеток,Эналаприл,rx,https://uteka.ru/product/enalapril-384380/,"Эналаприл, 20 мг, табл, 60 шт.",,таблетки,20мг,60,0.6000,,product_card,Пранафарм 20 мг таблетки,exact,2026-08-13T19:28:45+00:00,0,mnn_source_identity_v1,,Мелоксикам,rx,https://www.asna.ru/cards/meloksikam-prana_15mg_n20_tab_pranafarm.html,/cards/meloksikam-prana_15mg_n20_tab_pranafarm.html,,,,,0.5000,,product_card,Пранафарм 20 мг таблетки,exact,2026-08-13T19:28:47+00:00,0,mnn_source_identity_v1,,Атенолол,rx,https://apteka.ru/product/atenolol-50-mg-n30-tabl-pranafarm-5e326f79f5a9ae000140be23/,atenolol 50 mg n30 tabl pranafarm,,,,30,0.7750,,product_card,Пранафарм 20 мг таблетки,exact,2026-08-13T19:28:47+00:00,0,mnn_source_identity_v1,,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,ЛИЗИНОПРИЛ 20 мг таблетки,generic,2026-08-13T19:28:48+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,ЛИЗИНОПРИЛ 20 мг таблетки,generic,,,mnn_source_identity_v1,search:antibot
ЛИДОКАИН БУФУС Р-Р Д/ИН. 100МГ/МЛ АМП. 2МЛ №10 ОБНОВЛЕНИЕ | ОБНОВЛЕНИЕ ПФК АО | ОБНОВЛЕНИЕ ПФК АО,15150,drug,Лидокаин,rx,,100 мг/мл,раствор,ампулы 2 мл №10,Лидокаин,rx,https://uteka.ru/product/lidokain-bufus-303207/,"Лидокаин буфус, 100 мг/мл, р-р д/ин, 2 мл, 10 шт.",,раствор,100мг,10,0.9333,,product_card,ЛИДОКАИН БУФУС 100 мг/мл раствор,exact,2026-08-13T19:28:50+00:00,0,mnn_source_identity_v1,,,,https://www.asna.ru/cards/lidokain_bufus_2_2ml_n10_r-r_dinektsiy_obnovlenie_reneval_pfk.html,/cards/lidokain_bufus_2_2ml_n10_r-r_dinektsiy_obnovlenie_reneval_pfk.html,,,,,0.0000,,search_only,ЛИДОКАИН БУФУС 100 мг/мл,short,2026-08-13T19:28:51+00:00,200,mnn_source_identity_v1,low_match,"Толперизон, Лидокаин",rx,https://apteka.ru/product/tolperizonlidokain-binergiya-100-mgml25-mgml-5-sht-ampuly-rastvor-dlya-vnutrimyshechnogo-vvedeniya-1-ml-648fd771f61c3dd27b8817bb/,tolperizonlidokain binergiya 100 mgml25 mgml 5 sht ampuly rastvor dlya vnutrimyshechnogo vvedeniya 1 ml,,,,,0.2667,,product_card,ЛИДОКАИН БУФУС 100 мг/мл раствор,exact,2026-08-13T19:28:51+00:00,0,mnn_source_identity_v1,,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,ЛИДОКАИН БУФУС 100 мг/мл,short,2026-08-13T19:28:52+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,ЛИДОКАИН БУФУС 100 мг/мл,short,,,mnn_source_identity_v1,search:antibot
КРУШИНЫ КОРА Ф/П 2Г №20 ФИТО-БОТ | ФИТО-БОТ ФИРМА ООО | ФИТО-БОТ ФИРМА ООО,16485,drug,,otc,ФИТО-БОТ,2 г,фильтр-пакеты,20 пакетов,,,,,,,,,0.0000,,search_only,КРУШИНЫ КОРА Ф/П 2Г №20 ФИТО-БОТ 2 г фильтр-пакеты,generic,,,mnn_source_identity_v1,not_found,Полыни горькой трава,otc,https://www.asna.ru/cards/polyni_gorkoy_trava_izmelchennaya_50g_fito-bot.html,/cards/polyni_gorkoy_trava_izmelchennaya_50g_fito-bot.html,,,,,0.4000,,product_card,ФИТО-БОТ 2 г,short,2026-08-13T19:28:55+00:00,0,mnn_source_identity_v1,,Шалфей,,https://apteka.ru/product/fito-altaj-shalfej-20-sht-filtr-pakety-massoj-15-g-5e326c86f5a9ae000140a5e7/,fito altaj shalfej 20 sht filtr pakety massoj 15 g,,,,,0.3000,,product_card,ФИТО-БОТ 2 г фильтр-пакеты,exact,2026-08-13T19:28:56+00:00,0,mnn_source_identity_v1,,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,КРУШИНЫ КОРА Ф/П 2Г №20 ФИТО-БОТ 2 г фильтр-пакеты,generic,2026-08-13T19:28:58+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,КРУШИНЫ КОРА Ф/П 2Г №20 ФИТО-БОТ 2 г фильтр-пакеты,generic,,,mnn_source_identity_v1,search:antibot
КОФЕИН-БЕНЗОАТ НАТРИЯ ТАБЛ. 100МГ №10 ТАТХИМФАРМПРЕПАРАТЫ | ТАТХИМФАРМПРЕПАРАТЫ АО | ТАТХИМФАРМПРЕПАРАТЫ АО,16623,drug,Кофеин,rx,Кофеин-бензоат натрия,100 мг,таблетки,№10,Кофеин,rx,https://uteka.ru/product/kofeina-benzoat-natriya-55364/,"Кофеина-бензоат натрия, 100 мг, табл, 10 шт.",,таблетки,100мг,10,0.7667,,product_card,Кофеин-бензоат натрия 100 мг таблетки,exact,2026-08-13T19:29:00+00:00,0,mnn_source_identity_v1,,Кофеин,rx,https://www.asna.ru/cards/kofein_benzoat_natriya_100mg_n10_tab_tatkhimfarm.html,/cards/kofein_benzoat_natriya_100mg_n10_tab_tatkhimfarm.html,,,,,0.5000,,product_card,Кофеин-бензоат натрия 100 мг таблетки,exact,2026-08-13T19:29:01+00:00,0,mnn_source_identity_v1,,Кофеин,rx,https://apteka.ru/product/kofein-benzoat-natriya-100-mg-10-sht-tabletki-60755c27fc3e58107d0b2cfa/,kofein benzoat natriya 100 mg 10 sht tabletki,,,,,0.4500,,product_card,Кофеин-бензоат натрия 100 мг таблетки,exact,2026-08-13T19:29:01+00:00,0,mnn_source_identity_v1,,Кофеин,rx,https://www.vidal.ru/drugs/coffein-benzoate_sodium__37368,Кофеин-бензоат натрия,,,,,1.0000,,product_card,Кофеин-бензоат натрия 100 мг таблетки,exact,2026-08-13T19:29:02+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,Кофеин-бензоат натрия 100 мг,short,,,mnn_source_identity_v1,search:antibot
КЛАРИТРОМИЦИН-OBL ТАБЛ. П/ПЛЕН/ОБ. 500МГ №7 АЛИУМ | АЛИУМ АО | АЛИУМ АО,17516,drug,Кларитромицин,rx,,500 мг,таблетки,7 таблеток,Кларитромицин,rx,https://uteka.ru/product/klaritromicin-obl-242677/,"Кларитромицин-OBL, 500 мг, табл. п.п.о, 14 шт.",,таблетки,500мг,14,0.9000,,product_card,КЛАРИТРОМИЦИН-OBL 500 мг таблетки,exact,2026-08-13T19:29:05+00:00,0,mnn_source_identity_v1,,,,https://www.asna.ru/cards/klaritromitsin-obl_500mg_n14_tab_pokrytye_plenochnoy_obolochkoy_obolenskoe_fpo.html,/cards/klaritromitsin-obl_500mg_n14_tab_pokrytye_plenochnoy_obolochkoy_obolenskoe_fpo.html,,,,,0.1000,,search_only,КЛАРИТРОМИЦИН-OBL 500 мг,short,2026-08-13T19:29:05+00:00,200,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,КЛАРИТРОМИЦИН-OBL 500 мг,short,,,mnn_source_identity_v1,not_found,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,КЛАРИТРОМИЦИН-OBL 500 мг,short,2026-08-13T19:29:07+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,КЛАРИТРОМИЦИН-OBL 500 мг,short,,,mnn_source_identity_v1,search:antibot
КЕТОПРОФЕН-АКОС ГЕЛЬ Д/НАРУЖ. ПРИМ. 5% ТУБА 30Г | СИНТЕЗ | СИНТЕЗ,17666,drug,Кетопрофен,rx,Кетопрофен-АКОС,5%,гель,туба 30 г,Кетопрофен,otc,https://uteka.ru/product/ketoprofen-akos-366116/,"Кетопрофен-АКОС, 5%, гель д/наружн. прим, 100 г, 1 шт.",,гель,100г,1,1.0000,,product_card,Кетопрофен-АКОС 5% гель,exact,2026-08-13T19:29:08+00:00,0,mnn_source_identity_v1,,,,https://www.asna.ru/cards/fikseyd_eko_kotton_nabor_plastyrey_meditsinskikh_bakteritsidnykh_s_soderzhaniem_serebra_72mmkh19mm_n20_nordeplast_lsez.html,/cards/fikseyd_eko_kotton_nabor_plastyrey_meditsinskikh_bakteritsidnykh_s_soderzhaniem_serebra_72mmkh19mm_n20_nordeplast_lsez.html,,,,,0.0000,,search_only,Кетопрофен-АКОС 5%,short,2026-08-13T19:29:09+00:00,0,mnn_source_identity_v1,low_match,Кетопрофен,,https://apteka.ru/product/ketoprofen-akos-5-gel-dlya-naruzhnogo-primeneniya-50-gr-5ef45df8eda5cb000198e0bd/,ketoprofen akos 5 gel dlya naruzhnogo primeneniya 50 gr,,,,,0.4500,,product_card,Кетопрофен-АКОС 5% гель,exact,2026-08-13T19:29:11+00:00,0,mnn_source_identity_v1,,Кетопрофен,rx,https://www.vidal.ru/drugs/ketoprofen-acos,Кетопрофен-АКОС,,,,,1.0000,,product_card,Кетопрофен-АКОС 5% гель,exact,2026-08-13T19:29:11+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,Кетопрофен-АКОС 5%,short,,,mnn_source_identity_v1,search:antibot
КАРДИОЛИП ТАБЛ. П/ПЛЕН/ОБ. 10МГ №90 | АЛСИ ФАРМА ЗАО | АЛСИ ФАРМА ЗАО,17884,drug,,,Кардиолип,10 мг,таблетки,90 таблеток,Розувастатин,rx,https://uteka.ru/product/kardiolip-359446/,"Кардиолип, 10 мг, табл. п.п.о, 30 шт.",,таблетки,10мг,30,1.0000,,product_card,Кардиолип 10 мг таблетки,exact,2026-08-13T19:29:13+00:00,0,mnn_source_identity_v1,,Розувастатин,rx,https://www.asna.ru/cards/kardiolip_10mg_n60_tab_pokrytye_plenochnoy_obolochkoy_alsi_farma.html,/cards/kardiolip_10mg_n60_tab_pokrytye_plenochnoy_obolochkoy_alsi_farma.html,,,,,0.5000,,product_card,Кардиолип 10 мг таблетки,exact,2026-08-13T19:29:14+00:00,0,mnn_source_identity_v1,,Розувастатин,rx,https://apteka.ru/product/kardiolip-10-mg-30-sht-tabletki-pokrytye-plenochnoj-obolochkoj-5e3278dfca7bdc0001934e1c/,kardiolip 10 mg 30 sht tabletki pokrytye plenochnoj obolochkoj,,,,,1.0000,,product_card,Кардиолип 10 мг таблетки,exact,2026-08-13T19:29:15+00:00,0,mnn_source_identity_v1,,Розувастатин,rx,https://www.vidal.ru/drugs/cardiolip,Кардиолип,,,,,1.0000,,product_card,Кардиолип 10 мг таблетки,exact,2026-08-13T19:29:16+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,Кардиолип 10 мг,short,,,mnn_source_identity_v1,search:antibot
КАРДИОЛИП ТАБЛ. П/ПЛЕН/ОБ. 10МГ №30 | АЛСИ ФАРМА ЗАО | АЛСИ ФАРМА ЗАО,17886,drug,,,Кардиолип,10 мг,таблетки,30 таблеток,Розувастатин,rx,https://uteka.ru/product/kardiolip-359446/,"Кардиолип, 10 мг, табл. п.п.о, 30 шт.",,таблетки,10мг,30,1.0000,,product_card,Кардиолип 10 мг таблетки,exact,2026-08-13T19:29:16+00:00,0,mnn_source_identity_v1,,Розувастатин,rx,https://www.asna.ru/cards/kardiolip_10mg_n60_tab_pokrytye_plenochnoy_obolochkoy_alsi_farma.html,/cards/kardiolip_10mg_n60_tab_pokrytye_plenochnoy_obolochkoy_alsi_farma.html,,,,,0.5000,,product_card,Кардиолип 10 мг таблетки,exact,2026-08-13T19:29:16+00:00,0,mnn_source_identity_v1,,Розувастатин,rx,https://apteka.ru/product/kardiolip-10-mg-30-sht-tabletki-pokrytye-plenochnoj-obolochkoj-5e3278dfca7bdc0001934e1c/,kardiolip 10 mg 30 sht tabletki pokrytye plenochnoj obolochkoj,,,,,1.0000,,product_card,Кардиолип 10 мг таблетки,exact,2026-08-13T19:29:16+00:00,0,mnn_source_identity_v1,,Розувастатин,rx,https://www.vidal.ru/drugs/cardiolip,Кардиолип,,,,,1.0000,,product_card,Кардиолип 10 мг таблетки,exact,2026-08-13T19:29:16+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,Кардиолип 10 мг,short,,,mnn_source_identity_v1,search:antibot
КАНДЕСАРТАН ТАБЛ. 16МГ №28 БЕРЕЗОВСКИЙ ФЗ | БЕРЕЗОВСКИЙ ФЗ | БЕРЕЗОВСКИЙ ФЗ,18125,drug,Кандесартан,rx,,16 мг,таблетки,28 таблеток,Кандесартан,rx,https://uteka.ru/product/kandesartan-sz-280775/,"Кандесартан-СЗ, 16 мг, табл, 30 шт.",,таблетки,16мг,30,0.8500,,product_card,КАНДЕСАРТАН 16 мг таблетки,exact,2026-08-13T19:29:17+00:00,0,mnn_source_identity_v1,,,,https://www.asna.ru/cards/kandesartan-sz_16mg_n30_tab_severnaya_zvezda.html,/cards/kandesartan-sz_16mg_n30_tab_severnaya_zvezda.html,,,,,0.1000,,search_only,КАНДЕСАРТАН 16 мг,short,2026-08-13T19:29:18+00:00,200,mnn_source_identity_v1,low_match,Кандесартан,rx,https://apteka.ru/product/kandesartan-sz-16-mg-30-sht-tabletki-5e3269d6f5a9ae0001408fb5/,kandesartan sz 16 mg 30 sht tabletki,,,,,0.4500,,product_card,КАНДЕСАРТАН 16 мг таблетки,exact,2026-08-13T19:29:20+00:00,0,mnn_source_identity_v1,,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,КАНДЕСАРТАН 16 мг,short,2026-08-13T19:29:20+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,КАНДЕСАРТАН 16 мг,short,,,mnn_source_identity_v1,search:antibot
КАЛЬЦИЯ ГЛЮКОНАТ ЭКО ТАБЛ. ПО 500МГ №10 | ЭКОТЕКС ООО | ЭКОТЕКС ООО,18179,drug,Кальция глюконат,Без рецепта,,500 мг,таблетки,10 таблеток,,,,,,,,,0.0000,,search_only,КАЛЬЦИЯ ГЛЮКОНАТ ЭКО 500 мг,short,,,mnn_source_identity_v1,not_found,,,https://www.asna.ru/cards/kaltsiya_glyukonat_eko_tab_05g_n10_ekoteks.html,/cards/kaltsiya_glyukonat_eko_tab_05g_n10_ekoteks.html,,,,,0.0000,,search_only,КАЛЬЦИЯ ГЛЮКОНАТ ЭКО 500 мг,short,2026-08-13T19:29:22+00:00,200,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,КАЛЬЦИЯ ГЛЮКОНАТ ЭКО 500 мг,short,,,mnn_source_identity_v1,not_found,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,КАЛЬЦИЯ ГЛЮКОНАТ ЭКО 500 мг,short,2026-08-13T19:29:24+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,КАЛЬЦИЯ ГЛЮКОНАТ ЭКО 500 мг,short,,,mnn_source_identity_v1,search:antibot
КАЛЕНДУЛЫ НАСТОЙКА ФЛ. 25МЛ ИВАНОВСКАЯ ФФ | ИВАНОВСКАЯ ФФ | ИВАНОВСКАЯ ФФ,18306,drug,Календулы лекарственной цветков настойка,otc,Ивановская ФФ,,,флакон 25 мл,,,,,,,,,0.0000,,search_only,КАЛЕНДУЛЫ НАСТОЙКА ФЛ. 25МЛ ИВАНОВСКАЯ ФФ,generic,,,mnn_source_identity_v1,not_found,Натрия тетраборат,otc,https://www.asna.ru/cards/natriya_tetraborata_rastvor_v_glitserine_20_30g_r-r_dmestnogo_i_naruzhnogo_primeneniya_ivanovskaya_ff.html,/cards/natriya_tetraborata_rastvor_v_glitserine_20_30g_r-r_dmestnogo_i_naruzhnogo_primeneniya_ivanovskaya_ff.html,,,,,0.4000,,product_card,Ивановская ФФ,exact,2026-08-13T19:29:25+00:00,0,mnn_source_identity_v1,,,,https://apteka.ru/product/czvetki-kalenduly-lekra-set-15-20-sht-filtr-pakety-5e57b180abec960001f937df/,czvetki kalenduly lekra set 15 20 sht filtr pakety,,,,,0.0750,,search_only,КАЛЕНДУЛЫ НАСТОЙКА ФЛ. 25МЛ ИВАНОВСКАЯ ФФ,generic,2026-08-13T19:29:25+00:00,200,mnn_source_identity_v1,low_match,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,КАЛЕНДУЛЫ НАСТОЙКА ФЛ. 25МЛ ИВАНОВСКАЯ ФФ,generic,2026-08-13T19:29:27+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,КАЛЕНДУЛЫ НАСТОЙКА ФЛ. 25МЛ ИВАНОВСКАЯ ФФ,generic,,,mnn_source_identity_v1,search:antibot
