product_id,run_id_source,mnn_enrichment_run_id,normalized_text,product_kind,attr_mnn,attr_rx_otc,mnn_uteka,rx_uteka,mnn_asna,rx_asna,mnn_apteka,rx_apteka,mnn_vidal,rx_vidal,source_canonical_json,component_stats_json,resolved_mnn,resolved_mnn_components,mnn_resolution_status,resolution_reason,resolved_rx_otc,resolved_age_segment,needs_mnn_enrichment,enrichment_called,mnn_enrichment_status,mnn_enriched,rx_otc_enriched,age_enriched,final_candidate_mnn,final_mnn_method,retry_count,needs_human_review,evidence_urls,idempotency_key
777,411,459,ЭНАЛАПРИЛ АЛЬФАКТИВ ТАБЛ. 20МГ №20 | ОЗОН ФАРМ ООО | ОЗОН ФАРМ ООО,drug,Эналаприл,rx,Эналаприл,rx,,,Эналаприл,rx,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Эналаприл"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Эналаприл""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Эналаприл"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Эналаприл""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Эналаприл"", ""source_count"": 2, ""sources"": [""uteka"", ""apteka""]}]",Эналаприл,Эналаприл,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Эналаприл,catalog_consensus,0,False,,137a32bb84ede33ca2eb1db657c81bc4
844,412,459,ЭЛЬКАР Р-Р Д/ПРИЕМА ВНУТРЬ 300МГ/МЛ ФЛ. 25МЛ | ///ПИК-ФАРМА ЛЕК | ///ПИК-ФАРМА ЛЕК,drug,Левокарнитин,Без рецепта,Левокарнитин,otc,Левокарнитин,otc,Левокарнитин,,Левокарнитин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Левокарнитин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Левокарнитин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Левокарнитин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Левокарнитин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Левокарнитин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Левокарнитин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Левокарнитин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Левокарнитин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Левокарнитин"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Левокарнитин,Левокарнитин,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Левокарнитин,catalog_consensus,0,False,,4b77621e7a823ba0973adfb3370d0be5
884,412,459,"ЭЛИЦЕЯ КУ-ТАБ ТАБЛ. ДИСПЕРГ. В ПОЛОСТИ РТА 10МГ №56 | КРКА, Д.Д., НОВО МЕСТО АО | КРКА, Д.Д., НОВО МЕСТО АО",drug,,rx,Эсциталопрам,rx,,,,,Эсциталопрам,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Эсциталопрам"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Эсциталопрам""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Эсциталопрам"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Эсциталопрам""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Эсциталопрам"", ""source_count"": 2, ""sources"": [""uteka"", ""vidal""]}]",Эсциталопрам,Эсциталопрам,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Эсциталопрам,catalog_consensus,0,False,,d7b965221c802564d51c8b5941768548
1053,412,459,"ЭКЗОРОЛФИНЛАК ЛАК Д/НОГТЕЙ 5% ФЛ. 2,5МЛ | ПАУЛЬ В. БЕЙФЕРС ГМБХ | ПАУЛЬ В. БЕЙФЕРС ГМБХ",drug,Циклопирокс,rx,Аморолфин,otc,,,,,Аморолфин,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Аморолфин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Аморолфин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Аморолфин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Аморолфин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Аморолфин"", ""source_count"": 2, ""sources"": [""uteka"", ""vidal""]}]",Аморолфин,Аморолфин,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Аморолфин,catalog_consensus,0,False,,6aabddd2589035e09b7e9e9806002e00
1217,412,459,"ЭВКАЛИПТА ПРУТОВИДНОГО ЛИСТЬЯ Ф/П 1,5Г №20 ЗДОРОВЬЕ | ЗДОРОВЬЕ ФИРМА ООО | ЗДОРОВЬЕ ФИРМА ООО",drug,Эвкалипта прутовидного листьев,otc,,,Этилметилгидроксипиридина сукцинат,rx,,,,otc,"[{""source"": ""asna"", ""raw_mnn"": ""Этилметилгидроксипиридина сукцинат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Этилметилгидроксипиридина сукцинат""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": null, ""field_type"": ""unknown"", ""canonical_components"": [], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Эвкалипта прутовидного листья,otc,универсальный,Эвкалипта прутовидного листья,enrichment,0,False,https://medum.ru/ehvkalipta-prutovidnogo-listya | https://www.webapteka.ru/drugbase/name7731.html | https://zdesapteka.ru/instructions/evkalipta-prutovidnogo-listya/ | https://allmed.pro/ru/drugs/evkalipta-prutovidnogo-listja | https://medum.ru/listya-evkalipta-prutovidnogo | https://medi.ru/instrukciya/evkalipta-prutovidnogo-listya_24867/ | https://medum.ru/ehvkalipta-prutovidnogo-listya | https://bookmed.narket.ru/substance/evkalipta-prutovidnogo-list-ya-2414 | https://medi.ru/instrukciya/evkalipta-prutovidnogo-listya_24858/ | https://medvestnik.ru/ls/a0e3f0c5-ba80-4c70-b4b7-e636db184f99.html | https://medum.ru/ehvkalipta-prutovidnogo-listya | https://medum.ru/listya-evkalipta-prutovidnogo,c25a23ba14e411a06fe2473b6eaae9eb
1638,413,459,ЧЕРЕДЫ ТРАВА 50Г ЗДОРОВЬЕ | ЗДОРОВЬЕ ФИРМА ООО | ЗДОРОВЬЕ ФИРМА ООО,drug,,otc,,,Этилметилгидроксипиридина сукцинат,rx,,,,otc,"[{""source"": ""asna"", ""raw_mnn"": ""Этилметилгидроксипиридина сукцинат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Этилметилгидроксипиридина сукцинат""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": null, ""field_type"": ""unknown"", ""canonical_components"": [], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Череды трехраздельной трава,otc,универсальный,Череды трехраздельной трава,enrichment,0,False,https://www.lsgeotar.ru/drugs/beggarticks-herb-BBNJ | https://www.lsgeotar.ru/drugs/beggarticks-herb-BBN1 | https://medum.ru/trava-cheredy-instrukciya | https://www.rlsnet.ru/drugs/ceredy-trava-10072 | https://medum.ru/trava-cheredy | https://health.mail.ru/drug/cheredy-trava/ | https://www.rlsnet.ru/drugs/ceredy-trava-10072 | https://medi.ru/instrukciya/cheredy-trava_2689/ | https://medum.ru/trava-cheredy-instrukciya | https://health.mail.ru/drug/cheredy-trava-1/ | https://medum.ru/trava-cheredy | https://www.vidal.ru/drugs/bidentis_herba__25006,2c48b75d1c462fddd5e946900216f091
1668,413,459,"ЧАБРЕЦА ТРАВА Ф/П 1,5Г №20 ЗДОРОВЬЕ | Здоровье фирма ЗАО | Здоровье фирма ЗАО",drug,,otc,,,Этилметилгидроксипиридина сукцинат,rx,,,,otc,"[{""source"": ""asna"", ""raw_mnn"": ""Этилметилгидроксипиридина сукцинат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Этилметилгидроксипиридина сукцинат""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": null, ""field_type"": ""unknown"", ""canonical_components"": [], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Тимьяна ползучего трава,otc,универсальный,Тимьяна ползучего трава,enrichment,2,False,https://www.rlsnet.ru/drugs/cabreca-trava-5223 | https://www.rlsnet.ru/drugs/cabreca-trava-5223 | https://www.rlsnet.ru/drugs/cabreca-trava-5223 | https://medi.ru/instrukciya/chabretsa-trava_24750/ | https://medi.ru/instrukciya/chabretsa-trava_24742/ | https://medum.ru/chabrec-trava | https://medum.ru/chabreca-trava | https://health.mail.ru/drug/chabretsa-trava-1/ | https://www.vidal.ru/drugs/serpylli_herba__16609 | https://grls.pharm-portal.ru/grls/11b031bb-6f21-45f2-b465-122d3b120f53 | https://zdravmedinform.ru/farmakopeia/fs.2.5.0047.15.html | https://www.pharmcontrol.ru/registry/drugs/16742/,132e550e8fad440f594f4fb769814b44
1765,413,459,ЦИПРОТЕРОН-ТЕВА ТАБЛ. 50МГ №50 | ТЕВА ЧЕШСКИЕ ПРЕДПРИЯТИЯ С.Р.О. | ТЕВА ЧЕШСКИЕ ПРЕДПРИЯТИЯ С.Р.О.,drug,Ципротерон,rx,Ципротерон,rx,,,,,Ципротерон,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Ципротерон"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Ципротерон""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Ципротерон"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Ципротерон""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Ципротерон"", ""source_count"": 2, ""sources"": [""uteka"", ""vidal""]}]",Ципротерон,Ципротерон,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Ципротерон,catalog_consensus,0,False,,355bf380fdb623a968d621fc70d6855d
2023,413,459,ЦЕЛЕКОКСИБ-ТЕВА КАПС. 200МГ №30 | УОТСОН ФАРМА ПРАЙВЭТ ЛИМИТЕД | УОТСОН ФАРМА ПРАЙВЭТ ЛИМИТЕД,drug,Целекоксиб,rx,Целекоксиб,rx,,,,,Целекоксиб,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Целекоксиб"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Целекоксиб""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Целекоксиб"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Целекоксиб""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Целекоксиб"", ""source_count"": 2, ""sources"": [""uteka"", ""vidal""]}]",Целекоксиб,Целекоксиб,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Целекоксиб,catalog_consensus,0,False,,bbf15019ad01da4fa720c69c47a48f66
2348,414,459,ХИЛАК ФОРТЕ КАПЛИ Д/ПРИЕМА ВНУТРЬ ВИШНЯ ФЛ. 100МЛ | МЕРКЛЕ ГМБХ | МЕРКЛЕ ГМБХ,drug,,otc,"Метаболиты бактерий Escherichia col., Enterococcus faec., Lactobacillus acid., Lactobacillus helv",otc,Метаболиты бактерий,otc,,,Противодиарейные микроорганизмы,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Метаболиты бактерий Escherichia col., Enterococcus faec., Lactobacillus acid., Lactobacillus helv"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Метаболиты бактерий Escherichia col"", ""Enterococcus faec"", ""Lactobacillus acid"", ""Lactobacillus helv""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Метаболиты бактерий"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Метаболиты бактерий""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Противодиарейные микроорганизмы"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Противодиарейные микроорганизмы""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,equal_conflict,otc,unknown,True,True,ok_partial,,otc,универсальный,,,2,True,https://pharmproduct.ru/drugs/xilak-forte | https://www.vidal.ru/drugs/hylak-forte-2 | https://medi.ru/instrukciya/khilak-forte_77/ | https://pharmproduct.ru/drugs/xilak-forte/instruction | https://www.rlsnet.ru/drugs/xilak-forte-3312 | https://drugs.medelement.com/drug/%D1%85%D0%B8%D0%BB%D0%B0%D0%BA-%D1%84%D0%BE%D1%80%D1%82%D0%B5-%D0%B8%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F/905641741621073522?instruction_lang=RU | https://aptekamos.ru/tovary/lekarstva/metabolity-bakteriyo-escherichia-coli-enterococcus-faecalis-lactobacillus-acidophilus-lactobacillus-helveticus-3799/xilak-forte-kapli-100ml-14527/instrukciya | https://www.vidal.ru/drugs/hylak-forte-2 | https://gorzdrav.org/catalog/khilak-forte/ | https://www.rlsnet.ru/drugs/xilak-forte-3312 | https://hylakforte.teva.ru/system/products/files/000/000/003/original/hylak_forte_instruction.pdf?1513963624 | https://allmed.pro/ru/drugs/hilak-forte,7eb9a61a1ca8d3de851ee4ec5d1835da
2621,415,459,ФУРАЦИЛИН ТАБЛ. Д/Р-РА Д/МЕСТН. И НАРУЖ. ПРИМ. 20МГ №20 ТАТХИМФАРМПРЕПАРАТЫ | ТАТХИМФАРМПРЕПАРАТЫ АО | ТАТХИМФАРМПРЕПАРАТЫ АО,drug,Нитрофурал,rx,Нитрофурал,otc,,otc,,,Прокаин,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Нитрофурал"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Нитрофурал""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": null, ""field_type"": ""unknown"", ""canonical_components"": [], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Прокаин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Прокаин""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,equal_conflict,otc,unknown,True,True,ok,Нитрофурал,rx,универсальный,Нитрофурал,enrichment,0,False,https://aptekamos.ru/tovary/lekarstva/nitrofural-645/furacilin-tabletki-100mg-14748/instrukciya | https://www.vidal.ru/drugs/furacilin__18756 | https://pharmproduct.ru/drugs/furacilin | https://www.rlsnet.ru/drugs/furacilin-5155 | https://allmed.pro/ru/drugs/furacilin | https://www.rlsnet.ru/drugs/furacilin-5155 | https://grls.rosminzdrav.ru/ | https://www.rlsnet.ru/drugs/furacilin-5155 | https://tabletka.ru/selection/furatsilin/instruction/ | https://www.vidal.ru/drugs/furacilin__18756 | https://aptekamos.ru/tovary/lekarstva/nitrofural-645/furacilin-tabletki-100mg-14748/instrukciya | https://health.mail.ru/drug/furatsilin-4/,d6bd540c836123b8917b8ca642273ffe
3027,415,459,ФЛУОКСЕТИН КАПС. 10МГ №20 ОЗОН | ОЗОН ООО | ОЗОН ООО,drug,Флуоксетин,rx,Флуоксетин,rx,,,Флуоксетин,,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Флуоксетин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Флуоксетин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Флуоксетин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Флуоксетин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Флуоксетин"", ""source_count"": 2, ""sources"": [""uteka"", ""apteka""]}]",Флуоксетин,Флуоксетин,resolved_catalog,consensus,unknown,unknown,False,False,,,unknown,unknown,Флуоксетин,catalog_consensus,0,False,,1336a7942becab106f33da1baab1340f
3065,415,459,ФЛУКОНАЗОЛ-OBL КАПС. 150МГ №4 | ОБОЛЕНСКОЕ ФП АО | ОБОЛЕНСКОЕ ФП АО,drug,Флуконазол,rx,Флуконазол,otc,Флуконазол,otc,Флуконазол,,Флуконазол,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Флуконазол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Флуконазол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Флуконазол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Флуконазол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Флуконазол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Флуконазол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Флуконазол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Флуконазол""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Флуконазол"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Флуконазол,Флуконазол,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Флуконазол,catalog_consensus,0,False,,7fe5c0ffd8b250c3f3b2a6115a231e3d
